time,temperature_2m,relativehumidity_2m,windspeed_10m,extraction_time,city
2026-02-20T12:00,10.3,70,25.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-20T13:00,10.6,68,21.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-20T14:00,10.8,66,24.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-20T15:00,10.6,68,23.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-20T16:00,10.0,71,24.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-20T17:00,9.3,74,23.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-20T18:00,8.7,76,23.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-20T19:00,8.3,77,23.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-20T20:00,8.1,78,24.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-20T21:00,7.9,80,24.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-20T22:00,7.8,81,22.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-20T23:00,7.7,81,21.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T00:00,7.8,80,21.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T01:00,7.6,82,19.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T02:00,7.7,83,18.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T03:00,7.9,83,17.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T04:00,8.1,83,18.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T05:00,8.2,82,18.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T06:00,8.2,82,16.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T07:00,8.2,82,16.2,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T08:00,8.2,80,15.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T09:00,8.5,77,13.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T10:00,9.0,75,9.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T11:00,9.3,74,7.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T12:00,10.5,75,11.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T13:00,11.1,72,12.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T14:00,11.5,69,12.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T15:00,11.1,73,9.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T16:00,10.8,76,10.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T17:00,10.8,80,12.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T18:00,10.9,82,14.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T19:00,10.8,83,15.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T20:00,10.5,84,14.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T21:00,10.7,83,21.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T22:00,10.8,84,23.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-21T23:00,10.9,83,24.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T00:00,10.9,83,25.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T01:00,10.4,83,25.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T02:00,9.7,84,24.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T03:00,8.9,76,24.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T04:00,8.3,79,24.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T05:00,8.2,79,24.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T06:00,8.0,80,23.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T07:00,7.9,80,22.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T08:00,7.9,78,23.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T09:00,8.3,75,25.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T10:00,9.0,71,29.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T11:00,9.9,62,31.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T12:00,10.3,60,32.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T13:00,10.6,57,33.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T14:00,10.5,58,31.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T15:00,10.6,57,30.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T16:00,9.8,65,26.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T17:00,8.7,78,23.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T18:00,8.2,78,22.2,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T19:00,8.2,76,24.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T20:00,7.8,77,24.2,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T21:00,7.4,78,24.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T22:00,7.2,78,24.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-22T23:00,6.9,77,24.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T00:00,6.9,78,27.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T01:00,6.9,77,27.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T02:00,7.0,75,28.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T03:00,7.1,74,28.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T04:00,7.2,74,29.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T05:00,7.3,75,29.2,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T06:00,7.4,76,29.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T07:00,7.6,76,30.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T08:00,7.9,76,32.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T09:00,8.2,75,32.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T10:00,8.7,74,32.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T11:00,9.2,73,31.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T12:00,9.7,71,30.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T13:00,10.1,68,30.2,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T14:00,10.6,64,29.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T15:00,10.7,63,28.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T16:00,10.3,66,26.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T17:00,9.6,72,23.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T18:00,9.0,76,20.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T19:00,8.7,77,17.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T20:00,8.4,78,14.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T21:00,8.3,78,11.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T22:00,8.0,79,8.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-23T23:00,7.8,79,7.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T00:00,7.9,80,9.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T01:00,8.4,81,13.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T02:00,9.1,82,19.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T03:00,9.8,83,25.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T04:00,10.3,84,27.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T05:00,10.7,84,27.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T06:00,11.0,83,28.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T07:00,11.1,81,29.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T08:00,11.0,77,30.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T09:00,10.9,75,30.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T10:00,10.9,75,29.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T11:00,10.9,75,28.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T12:00,11.0,76,27.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T13:00,11.0,76,27.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T14:00,11.0,76,28.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T15:00,11.0,76,28.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T16:00,10.8,78,28.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T17:00,10.5,80,27.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T18:00,10.3,82,27.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T19:00,10.4,84,28.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T20:00,10.4,86,26.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T21:00,10.3,87,24.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T22:00,10.2,87,22.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-24T23:00,10.1,86,21.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T00:00,10.0,85,20.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T01:00,10.0,84,20.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T02:00,9.9,84,20.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T03:00,9.8,83,21.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T04:00,9.6,82,22.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T05:00,9.3,81,23.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T06:00,9.2,81,23.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T07:00,9.1,82,23.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T08:00,9.1,84,23.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T09:00,9.2,83,21.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T10:00,9.3,77,17.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T11:00,9.5,69,16.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T12:00,9.6,62,17.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T13:00,9.8,56,17.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T14:00,9.9,52,13.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T15:00,9.7,49,10.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T16:00,9.2,49,8.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T17:00,8.5,52,6.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T18:00,7.6,56,4.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T19:00,6.6,62,4.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T20:00,5.4,69,6.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T21:00,4.6,74,6.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T22:00,4.3,74,6.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-25T23:00,4.2,73,5.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T00:00,4.3,71,5.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T01:00,4.3,71,5.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T02:00,4.4,70,5.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T03:00,4.5,70,5.8,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T04:00,4.7,69,8.4,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T05:00,4.8,68,12.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T06:00,5.0,68,16.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T07:00,5.1,70,19.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T08:00,5.2,74,22.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T09:00,5.5,77,23.6,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T10:00,6.2,79,24.0,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T11:00,7.1,80,24.5,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T12:00,7.9,80,24.2,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T13:00,8.5,78,23.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T14:00,9.0,75,23.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T15:00,9.2,73,24.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T16:00,8.9,74,24.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T17:00,8.3,77,22.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T18:00,7.7,78,22.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T19:00,7.2,75,23.1,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T20:00,6.6,71,26.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T21:00,6.0,67,29.7,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T22:00,5.3,65,29.9,2026-02-20 00:03:14.478249,Edinburgh
2026-02-26T23:00,4.6,64,29.3,2026-02-20 00:03:14.478249,Edinburgh
2026-02-17T00:00,1.1,73,17.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T01:00,1.2,73,15.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T02:00,1.3,73,14.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T03:00,1.3,73,13.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T04:00,1.3,69,13.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T05:00,1.0,68,15.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T06:00,0.8,67,15.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T07:00,0.6,67,13.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T08:00,0.5,67,12.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T09:00,0.7,65,12.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T10:00,1.4,62,13.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T11:00,2.3,58,13.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T12:00,3.1,54,13.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T13:00,3.6,52,12.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T14:00,4.0,50,11.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T15:00,3.9,51,9.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T16:00,3.7,52,7.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T17:00,3.2,56,5.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T18:00,2.6,63,5.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T19:00,2.1,68,6.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T20:00,1.8,71,5.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T21:00,1.7,74,5.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T22:00,1.2,80,2.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-17T23:00,0.6,84,4.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T00:00,0.2,85,4.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T01:00,0.3,85,4.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T02:00,0.2,84,4.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T03:00,-0.0,84,4.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T04:00,0.1,82,4.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T05:00,0.4,79,6.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T06:00,0.6,76,6.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T07:00,0.8,75,8.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T08:00,0.9,75,8.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T09:00,1.2,76,9.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T10:00,2.1,71,11.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T11:00,3.2,68,12.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T12:00,4.5,60,17.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T13:00,4.9,61,18.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T14:00,5.2,61,17.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T15:00,5.3,59,18.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T16:00,4.8,58,17.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T17:00,3.9,63,16.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T18:00,3.0,69,14.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T19:00,2.1,74,12.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T20:00,1.5,78,11.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T21:00,1.0,82,9.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T22:00,0.7,87,8.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-18T23:00,0.6,87,7.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T00:00,0.5,88,6.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T01:00,0.4,89,6.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T02:00,0.3,90,6.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T03:00,0.2,91,4.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T04:00,0.1,91,3.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T05:00,-0.0,92,3.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T06:00,0.0,90,3.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T07:00,0.2,88,3.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T08:00,0.3,87,3.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T09:00,0.4,88,4.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T10:00,1.5,85,4.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T11:00,3.3,78,4.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T12:00,4.8,67,6.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T13:00,5.6,61,9.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T14:00,6.1,58,9.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T15:00,6.1,59,9.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T16:00,5.6,62,9.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T17:00,4.2,64,4.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T18:00,2.4,69,3.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T19:00,1.4,68,4.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T20:00,1.3,63,4.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T21:00,1.3,58,3.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T22:00,1.2,59,4.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-19T23:00,1.9,58,8.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T00:00,2.0,59,9.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T01:00,2.3,60,12.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T02:00,2.7,62,15.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T03:00,3.0,65,17.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T04:00,3.3,69,20.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T05:00,3.5,73,22.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T06:00,3.7,77,24.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T07:00,3.9,79,25.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T08:00,4.0,81,25.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T09:00,4.6,81,26.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T10:00,5.9,80,26.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T11:00,7.6,79,27.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T12:00,8.9,76,28.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T13:00,9.7,71,28.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T14:00,10.2,66,27.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T15:00,10.2,64,24.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T16:00,9.6,69,20.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T17:00,8.5,78,16.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T18:00,7.8,85,14.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T19:00,7.6,86,16.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T20:00,7.8,84,20.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T21:00,7.9,83,23.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T22:00,7.8,83,23.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-20T23:00,7.8,83,23.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T00:00,7.7,83,22.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T01:00,7.7,83,22.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T02:00,7.6,84,21.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T03:00,7.6,84,19.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T04:00,7.7,83,17.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T05:00,7.7,82,14.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T06:00,8.0,81,13.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T07:00,8.7,81,14.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T08:00,9.5,82,17.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T09:00,10.3,81,21.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T10:00,10.8,78,23.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T11:00,11.1,74,26.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T12:00,11.3,72,28.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T13:00,11.3,75,28.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T14:00,11.1,80,28.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T15:00,11.1,84,28.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T16:00,11.2,84,27.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T17:00,11.4,82,25.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T18:00,11.5,80,25.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T19:00,10.5,87,21.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T20:00,10.6,86,23.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T21:00,10.6,86,23.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T22:00,10.4,87,21.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-21T23:00,10.2,88,19.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T00:00,10.1,89,18.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T01:00,10.1,88,20.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T02:00,10.3,86,23.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T03:00,10.2,85,25.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T04:00,9.7,85,25.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T05:00,9.0,86,23.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T06:00,8.5,86,21.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T07:00,8.6,86,19.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T08:00,9.0,85,18.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T09:00,9.5,85,18.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T10:00,10.4,85,22.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T11:00,11.5,84,30.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T12:00,12.2,84,35.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T13:00,12.2,84,37.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T14:00,11.9,83,37.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T15:00,11.6,83,37.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T16:00,11.4,84,36.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T17:00,11.2,84,35.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T18:00,11.1,85,33.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T19:00,10.9,85,31.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T20:00,10.8,85,28.6,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T21:00,10.5,85,27.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T22:00,10.0,84,27.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-22T23:00,9.3,82,27.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T00:00,8.8,81,28.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T01:00,8.4,80,28.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T02:00,8.1,80,28.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T03:00,7.9,80,28.5,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T04:00,7.8,80,28.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T05:00,7.9,81,28.8,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T06:00,7.9,81,28.7,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T07:00,7.9,81,27.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T08:00,7.8,80,27.4,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T09:00,8.0,79,27.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T10:00,8.4,76,28.3,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T11:00,8.9,71,30.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T12:00,9.3,68,31.0,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T13:00,9.5,66,31.1,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T14:00,9.7,66,30.2,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T15:00,9.6,66,28.9,2026-02-17 00:05:06.618740,Edinburgh
2026-02-23T16:00,9.1,68,27.0,2026-02-17 00:05:06.618740,Edinburgh
